ID,SeparationType,Cease Date,DETE Start Date,Position,Region,Employment Status,Career move to public sector,Career move to private sector,Interpersonal conflicts,Job dissatisfaction,Dissatisfaction with the department,Physical work environment,Lack of recognition,Lack of job security,Work location,Employment conditions,Maternity/family,Relocation,Study/Travel,Ill Health,Traumatic incident,Work life balance,Workload,None of the above,Gender,Age,Aboriginal,South Sea,Disability,NESB,institute_service
779,Age Retirement,2012,1990.0,Cleaner,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,56-60,False,False,False,False,22.0
780,Age Retirement,2013,1992.0,Cleaner,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,21.0
781,Age Retirement,2013,1992.0,Schools Officer,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,21.0
782,Age Retirement,2013,2002.0,Cleaner,North Coast,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,11.0
783,Age Retirement,2013,1989.0,Business Service Manager,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,61 or older,False,False,False,False,24.0
784,Voluntary Early Retirement (VER),2013,1969.0,Teacher,North Coast,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,44.0
785,Contract Expired,2013,2013.0,Teacher Aide,Not Stated,Temporary Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,0.0
786,Resignation-Other reasons,2013,2013.0,Teacher,Central Queensland,Permanent Full-time,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Female,21-25,False,False,False,False,0.0
787,Age Retirement,2014,1992.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,22.0
788,Resignation-Other employer,2014,1994.0,Teacher,Darling Downs South West,Permanent Full-time,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,20.0
789,Age Retirement,2014,1977.0,Teacher,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,37.0
790,Resignation-Other employer,2012,1990.0,Teacher,Metropolitan,Permanent Full-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,22.0
791,Resignation-Other reasons,2014,1983.0,"School Based Professional Staff (Therapist, nurse, etc)",Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,51-55,False,False,False,False,31.0
792,Resignation-Other reasons,2014,2008.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,Male,36-40,False,False,False,False,6.0
793,Resignation-Other reasons,2012,2007.0,Public Servant,Metropolitan,Permanent Part-time,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,5.0
794,Other,2012,1996.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,Female,61 or older,False,False,True,False,16.0
795,Ill Health Retirement,2013,2003.0,Teacher,Metropolitan,Temporary Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Male,61 or older,False,False,False,False,10.0
797,Age Retirement,2012,1977.0,Teacher,North Coast,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,56-60,False,False,False,False,35.0
798,Age Retirement,2012,1970.0,Teacher,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,56-60,False,False,False,False,42.0
799,Resignation-Move overseas/interstate,2012,2000.0,Public Servant,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Female,36-40,False,False,False,False,12.0
800,Resignation-Move overseas/interstate,2012,1995.0,Teacher Aide,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,False,False,False,False,17.0
801,Other,2012,1981.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,51-55,False,False,False,False,31.0
802,Other,2014,2011.0,Teacher,Not Stated,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Female,21-25,False,False,False,False,3.0
803,Ill Health Retirement,2014,1972.0,Teacher,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Male,56-60,False,False,False,False,42.0
805,Resignation-Other employer,2014,2004.0,Teacher,Darling Downs South West,Permanent Full-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,10.0
806,Resignation-Other employer,2014,2008.0,Teacher,Darling Downs South West,Permanent Part-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,False,False,False,False,6.0
807,Age Retirement,2012,1990.0,Teacher Aide,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,61 or older,False,False,False,False,22.0
808,Resignation-Other employer,2013,2005.0,Cleaner,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,41-45,False,False,False,False,8.0
809,Resignation-Other reasons,2013,2004.0,Teacher,Central Queensland,Permanent Full-time,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,36-40,False,False,False,False,9.0
810,Resignation-Other reasons,2013,2010.0,Teacher Aide,Not Stated,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Female,26-30,False,False,False,False,3.0
811,Age Retirement,2014,1979.0,Teacher,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,False,False,False,False,35.0
812,Age Retirement,2012,1972.0,Teacher,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,40.0
813,Contract Expired,2013,2008.0,School Administrative Staff,South East,Temporary Full-time,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,41-45,False,False,True,False,5.0
814,Age Retirement,2014,1998.0,Teacher,Not Stated,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,16.0
815,Age Retirement,2013,1995.0,Public Servant,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,56-60,False,False,False,False,18.0
817,Resignation-Other employer,2014,2012.0,Teacher,Far North Queensland,Permanent Full-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,False,False,False,False,2.0
818,Resignation-Move overseas/interstate,2014,2012.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,21-25,False,False,False,False,2.0
819,Age Retirement,2014,1977.0,Teacher,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Female,56-60,False,False,False,False,37.0
820,Age Retirement,2014,1980.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,51-55,False,False,False,False,34.0
821,Resignation-Move overseas/interstate,2014,2009.0,Public Servant,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,Female,31-35,False,False,False,False,5.0
822,Ill Health Retirement,2013,2001.0,Teacher,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,41-45,False,False,False,False,12.0
